month_id,subscriber_uid,city,fsa,services_subscribed_name,internet_service_level,internet_rgu,account_mrr,internet_mrr
1704,5065376,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,147.9,79.9
1704,5065503,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,137.9,65
1704,5065530,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,94.9,79.9
1704,5065545,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 10(GF),1,152,65
1704,5065570,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,137,66
1704,5065578,FORT MCMURRAY,T9H,Internet,Internet 150,1,100,100
1704,5363910,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,181,73
1704,5364439,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,121,75
1704,5413036,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,135.9,79.9
1704,5413060,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,114.9,69.9
1704,5413061,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,5412888,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1704,5413080,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,181,100
1704,5413962,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,160,65
1704,5414170,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,178,40
1704,1544715,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,96,55
1704,1549823,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,73
1704,1549960,FORT MCMURRAY,T9H,Internet,Internet 5,1,55,55
1704,1550044,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,141,70
1704,1549779,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,231,83
1704,1550413,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1704,1550317,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,302,93
1704,1550354,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,177.9,79.9
1704,1550244,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,166,66
1704,1550278,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,280.9,79.9
1704,1550469,FORT MCMURRAY,T9K,Internet,Internet 60,1,95,95
1704,1564103,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1704,1564166,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1564224,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,91,66
1704,1564266,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,217.9,62
1704,1564378,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1564379,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1564354,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1704,1564603,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,134.9,79.9
1704,1564497,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1564665,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1564620,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,84.9,39.9
1704,1564624,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,155.9,74.9
1704,1564613,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,235,60
1704,1570398,FORT MCMURRAY,T9H,Video - Internet - Phone,Extreme(GF),1,191,73
1704,1570402,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,197.9,79.9
1704,1570233,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,151.9,46.2
1704,1570107,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,166.9,69.9
1704,1570229,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1570066,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,83,73
1704,1570083,FORT MCMURRAY,T9J,Video - Internet,Internet 30,1,151,75
1704,1570490,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,95,66
1704,1571079,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,153,66
1704,1571056,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1571016,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,134,66
1704,1570984,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,132,66
1704,1570861,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,166.9,69.9
1704,1570862,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,165,70
1704,1570813,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1570749,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,149,50
1704,4718291,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,55,30
1704,4718351,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,125.9,79.9
1704,4825344,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 100(GGF),1,229.99,104
1704,4825242,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,217,66
1704,4874518,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,174,58
1704,4825218,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1704,4825226,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,151.99,58
1704,5215867,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1704,5215862,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1704,5215877,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1704,1538366,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,223,35.05
1704,1538337,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,109.9,79.9
1704,1537969,FORT MCMURRAY,T9K,Internet,Internet 60,1,95,95
1704,1538595,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1538629,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,181,75
1704,1538643,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1538672,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,0,0
1704,1538675,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1538787,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,211,66
1704,1538788,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,143.95,65
1704,1539016,FORT MCMURRAY,T9H,Video - Internet,Extreme(GF),1,152.95,73
1704,1538986,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,188.9,79.9
1704,1539044,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,240,66
1704,1556689,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,181.95,35.05
1704,1556707,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,282.95,89
1704,1556306,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1704,1556380,FORT MCMURRAY,T9H,Internet,Internet 150,1,121.9,79.9
1704,1556530,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,158,61
1704,1537935,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,186.9,79.9
1704,1538199,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,246,93
1704,1538367,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,200,73
1704,1538689,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1538696,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,224,74
1704,1538781,FORT MCMURRAY,T9K,Internet,Internet 150,1,100,100
1704,1538658,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,191,50
1704,1538550,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,144.95,65
1704,1538591,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1538592,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1538876,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145,75
1704,1538895,FORT MCMURRAY,T9H,Internet,High Speed 10(GF),1,65,65
1704,1538994,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,206,72
1704,1539074,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,154,46.05
1704,1539168,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 100(GGF),1,211,104
1704,1539174,FORT MCMURRAY,T9H,Video - Internet,Broadband 100(GGF),1,188,104
1704,1539260,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1704,1539514,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,127,60
1704,1539772,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,112,66
1704,1539811,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,179,75
1704,1539850,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,124,75
1704,1540024,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,181.99,68
1704,1540060,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,157,70
1704,1540191,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,175,93
1704,1540471,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,255,89
1704,1540550,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,138,62
1704,1540904,FORT MCMURRAY,T9K,Internet,Internet 60,1,95,95
1704,1540937,FORT MCMURRAY,T9K,Video - Internet - Phone,Warp(GF),1,252,63.05
1704,1540749,FORT MCMURRAY,T9H,Internet,Internet 150,1,69.9,69.9
1704,1540385,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,135.9,79.9
1704,1550840,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,205.85,69.9
1704,1550842,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,208,35.05
1704,1551094,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,167.99,66
1704,1551325,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,152,61
1704,1551382,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1704,1551898,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,110.9,79.9
1704,1551904,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,119,73
1704,1556249,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,131,70
1704,1534079,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,228.9,79.9
1704,1533863,FORT MCMURRAY,T9K,Internet - Phone,Internet 150 Plus,1,130.9,99.9
1704,1533692,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,123,61
1704,1534614,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,240,66
1704,1534578,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,144,73
1704,1513244,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,174,75
1704,1513252,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,172.99,35.05
1704,1534695,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,203.9,79.9
1704,1534771,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,41,0
1704,1534761,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,179.9,79.9
1704,1534918,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,186.9,79.9
1704,1534931,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,201.9,79.9
1704,1534935,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,172.99,75
1704,1513416,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,85,45
1704,1513408,FORT MCMURRAY,T9H,Internet - Phone,Broadband 50(GGF),1,147,91
1704,1513381,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,227,89
1704,1513332,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,200,73
1704,1513280,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,204,73
1704,1513304,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,203,66
1704,1514324,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,151,59
1704,1514313,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,156,35.05
1704,1514331,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,232.9,79.9
1704,1514360,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,192,35.05
1704,1514291,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,170,66
1704,1514460,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,147.9,79.9
1704,1514556,FORT MCMURRAY,T9J,Internet,Internet 5,1,55,55
1704,1514605,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,158,65
1704,1514575,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 100(GGF),1,228,76
1704,1514582,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,186.95,60
1704,1514588,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,135.9,79.9
1704,1514591,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,160,75
1704,1514546,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,181.9,79.9
1704,1514504,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,108,56
1704,1514531,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,121,75
1704,1514787,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,140.95,35.05
1704,1514617,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,172.9,69.9
1704,1514638,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,176,65
1704,1514879,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,171,66
1704,1514896,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,131,66
1704,1514926,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1704,1517503,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,180,65
1704,1517506,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,212.9,79.9
1704,1517588,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,193.9,75
1704,1517533,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,212,65
1704,1517776,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,149,73
1704,1517794,FORT MCMURRAY,T9H,Video - Internet,Extreme(GF),1,211,70
1704,1517683,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,206.9,79.9
1704,1517763,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150 Plus,1,206.85,99.9
1704,1517869,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,187,73
1704,1517888,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,128.9,79.9
1704,1517889,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,175.99,35.05
1704,1517939,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,210,100
1704,1517905,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,172,66
1704,1517992,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,139.9,49.9
1704,1517995,FORT MCMURRAY,T9J,Video - Internet - Phone,Internet 150,1,188.9,79.9
1704,1518093,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,119.9,40
1704,1526744,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,239,100
1704,1526811,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,219,93
1704,1527428,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,187,73
1704,1556252,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,224,95
1704,1556556,FORT MCMURRAY,T9K,Internet - Phone,Internet 150,1,105.9,79.9
1704,1556414,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,116.99,66
1704,1556808,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,171.9,79.9
1704,1556621,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,202.99,55
1704,1556649,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,182,66
1704,1556864,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,169.9,84.9
1704,1556960,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,220.85,73
1704,1556979,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,287.99,95
1704,1556938,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,202,93
1704,1557040,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,159.9,35.05
1704,1557013,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,178.99,65
1704,1565636,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,209,75
1704,1565638,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,70
1704,1565410,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1565417,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1565420,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1565602,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,226,73
1704,1565422,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1704,1565427,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1565450,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,187,93
1704,1565481,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1565482,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1565703,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1704,1565828,FORT MCMURRAY,T9K,Video - Internet,Broadband 50(GGF),1,185.95,74
1704,1565833,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,112,66
1704,1565792,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,159.9,79.9
1704,1565917,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,155.9,79.9
1704,1565919,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1565989,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,344.9,73
1704,1565955,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,180,75
1704,1566943,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,211,73
1704,1566904,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1567084,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1571952,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,151,95
1704,1572656,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,122,66
1704,1572576,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1704,1572590,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1704,1572415,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,74.9,41.8
1704,1572327,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,99,50
1704,1572258,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,144,75
1704,1572264,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,188,75
1704,1572673,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1704,1572665,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,110,65
1704,1572803,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1704,1572853,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,206,75
1704,1572715,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,79.9,40
1704,1572731,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,1572874,FORT MCMURRAY,T9H,Internet,Internet 15,1,66,66
1704,1573054,FORT MCMURRAY,T9K,Internet,Internet 60,1,85,85
1704,1573049,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,170.95,73
1704,1573329,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,136.89,79.9
1704,1573212,FORT MCMURRAY,T9H,Internet,Broadband 50(GGF),1,93,93
1704,1573369,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,206,75
1704,5014331,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,162,75
1704,5014438,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,212.9,95
1704,4967105,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,149,68
1704,4967058,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,204,95
1704,4966954,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1704,4966995,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,121,75
1704,1536901,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,189,68
1704,1527398,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,84.9,41.8
1704,1527366,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,212,75
1704,1527323,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,157.9,79.9
1704,1527333,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,73,73
1704,1527243,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,142.9,79.9
1704,1527251,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,174.8,79.9
1704,1527230,FORT MCMURRAY,T9K,Internet,High-Speed Lite(GF),1,51,51
1704,1526921,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,216,65
1704,1527153,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 10(GF),1,184,60
1704,1512864,FORT MCMURRAY,T9H,Internet,Extreme(GF),1,73,73
1704,1512799,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,163.95,66
1704,1512810,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,210,35.05
1704,1512768,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,183,66
1704,1512770,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,187,75
1704,1513234,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,64,64
1704,1513186,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,147.89,79.9
1704,1513127,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,195,62
1704,1513156,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,151,66
1704,1513160,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,251.9,35.05
1704,1512999,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,137,61
1704,1512974,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,35.05
1704,1517402,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,90,50
1704,1517409,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,182,75
1704,1517431,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,175.9,39.9
1704,1517478,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,195.9,79.9
1704,1517383,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,263,75
1704,1517331,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,62
1704,1517367,FORT MCMURRAY,T9H,Video - Internet,Extreme(GF),1,159.9,46.05
1704,1517363,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,56.95,20
1704,1517293,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 100(GGF),1,233,104
1704,1517280,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,64,64
1704,1521041,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1704,1521142,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,152,70
1704,1521176,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,158.89,79.9
1704,1521245,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,235,95
1704,1521216,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,164,35.05
1704,1521294,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,249,75
1704,1521248,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,183.9,74.9
1704,1521257,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,208.95,75
1704,1521267,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,194,75
1704,1521361,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,143,45
1704,1521452,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,172.9,69.9
1704,1521454,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,54.9,39.9
1704,1521477,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,253,75
1704,1521911,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,203,65
1704,1521741,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,194.9,79.9
1704,1521775,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,230.9,79.9
1704,1522324,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,178.89,79.9
1704,1522260,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,206,75
1704,1521959,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,186.9,79.9
1704,1522064,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,13,0
1704,1522149,FORT MCMURRAY,T9K,Video - Internet,Broadband 50(GGF),1,169,89
1704,1522335,FORT MCMURRAY,T9J,Video - Internet,Internet 150,1,174.9,84.9
1704,1522341,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,104,73
1704,1527495,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,172.9,79.9
1704,1527630,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,191,75
1704,1527623,FORT MCMURRAY,T9J,Internet,Internet 150,1,49.9,49.9
1704,1528030,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,140,75
1704,1527874,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1704,1527885,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,144,73
1704,1527976,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,154,35.05
1704,1527813,FORT MCMURRAY,T9H,Internet,Internet 15,1,66,66
1704,1527828,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 60,1,147.95,40
1704,1513697,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,175,35.05
1704,1513676,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,179,66
1704,1513593,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,184,61
1704,1513625,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,108,62
1704,1513687,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,124.9,49.9
